R180 0.4744 0.0155
R180 0.4603 0.1365
R180 0.6402 0.3330
R180 0.7786 0.6426
R180 0.9357 0.8527
R180 0.9463 0.9221
R181 0.7806 0.0150
R181 0.8157 0.0119
R181 0.8850 0.0153
R181 0.9236 0.0074
R181 0.9908 0.0098
R181 0.9873 0.0211
R182 0.9657 0.9322
R182 0.9667 0.8633
R182 0.9058 0.5864
R182 0.8548 0.2462
R182 0.8711 -0.0487
R182 0.7639 0.0179
R183 0.1882 0.9157
R183 0.2201 0.7633
R183 0.2659 0.5149
R183 0.3589 0.2798
R183 0.4094 0.0692
R183 0.4821 0.0048
R184 0.9434 0.0425
R184 0.8257 0.1923
R184 0.6849 0.3928
R184 0.3975 0.6749
R184 0.2250 0.7970
R184 0.1962 0.9202
R185 0.4019 0.0244
R185 0.3760 0.0379
R185 0.2988 0.2981
R185 0.2491 0.5786
R185 0.2083 0.8411
R185 0.1830 0.9435
R186 0.3994 0.0382
R186 0.3899 -0.0045
R186 0.2403 0.3892
R186 0.2740 0.5228
R186 0.2015 0.8399
R186 0.1851 0.9435
R187 1.0088 0.8618
R187 0.9028 0.9147
R187 1.0631 0.0245
R187 0.7760 0.1344
R187 0.8675 0.9017
R187 1.0006 0.9000
R188 0.4824 0.0331
R188 0.4167 0.0113
R188 0.2299 0.1133
R188 0.2106 0.4890
R188 0.1597 0.7899
R188 0.1815 0.9087
R189 0.4836 0.0149
R189 0.4392 0.0548
R189 0.2889 0.2665
R189 0.2483 0.5082
R189 0.2142 0.9065
R189 0.1822 0.9269
R190 0.4946 -0.0013
R190 0.3817 0.0975
R190 0.7140 0.1334
R190 0.7519 0.0772
R190 0.9527 0.0643
R190 0.9916 0.0294
R191 0.4848 0.0054
R191 0.3916 0.0935
R191 0.3199 0.2459
R191 0.2094 0.6982
R191 0.2129 0.8210
R191 0.1840 0.9472
R192 0.4557 0.0027
R192 0.4237 0.1814
R192 0.5091 0.2357
R192 0.6892 0.5686
R192 0.9547 0.8540
R192 0.9715 0.9342
R193 0.2022 0.9172
R193 0.2320 0.8292
R193 0.4423 0.5225
R193 0.7338 0.2793
R193 0.8817 -0.0591
R193 0.9491 0.0183
R194 0.4769 0.0147
R194 0.4783 0.0460
R194 0.2793 0.4433
R194 0.3047 0.5446
R194 0.2069 0.8903
R194 0.1950 0.9185
R195 0.4867 0.0457
R195 0.4371 -0.0244
R195 0.2944 0.2159
R195 0.2721 0.6019
R195 0.1381 0.8462
R195 0.1942 0.9323
R196 0.7470 0.0013
R196 0.7231 0.1293
R196 0.5840 0.2693
R196 0.3459 0.5901
R196 0.1954 0.7911
R196 0.1863 0.9408
R197 0.4574 0.0359
R197 0.5256 0.1260
R197 0.6752 0.0906
R197 0.8702 0.0899
R197 0.9620 0.0527
R197 0.9919 0.0305
R198 0.9608 0.9368
R198 0.9781 0.8514
R198 0.9595 0.7162
R198 0.9806 0.3739
R198 0.9785 0.2542
R198 0.9881 0.1217
R199 0.9437 0.8512
R199 0.8879 0.7512
R199 0.7309 0.5874
R199 0.5394 0.4036
R199 0.4497 0.0829
R199 0.4754 0.0144
R200 0.2442 0.0001
R200 0.2214 0.0951
R200 0.2508 0.3398
R200 0.2389 0.6893
R200 0.2127 0.8059
R200 0.2012 0.9133
R201 0.4803 0.0207
R201 0.3989 0.0676
R201 0.3658 0.2534
R201 0.2501 0.5472
R201 0.2080 0.8422
R201 0.1866 0.9299
R202 0.4744 0.0142
R202 0.3904 0.0646
R202 0.2777 0.2437
R202 0.2701 0.6308
R202 0.1932 0.8278
R202 0.1764 0.9253
R203 0.4891 0.0306
R203 0.4056 0.0219
R203 0.2941 0.2264
R203 0.2323 0.5851
R203 0.2239 0.8096
R203 0.1935 0.9218
R204 0.4308 0.0058
R204 0.3223 0.1522
R204 0.3258 0.2482
R204 0.2833 0.7430
R204 0.1638 0.7734
R204 0.1974 0.9322
R205 0.4801 0.0181
R205 0.4189 0.0518
R205 0.3479 0.2496
R205 0.2875 0.6015
R205 0.2095 0.8058
R205 0.1951 0.9201
R206 0.9733 0.0407
R206 0.9731 0.1424
R206 0.9758 0.3443
R206 0.9728 0.6285
R206 0.9610 0.8604
R206 0.9472 0.9398
R207 0.9707 0.2974
R207 0.9633 0.4988
R207 0.9688 0.5482
R207 0.9673 0.7570
R207 0.9499 0.8798
R207 0.9502 0.9429
R208 0.4850 0.0075
R208 0.3958 0.0970
R208 0.3734 0.1609
R208 0.2060 0.6126
R208 0.1936 0.8228
R208 0.1857 0.9248
R209 0.1905 0.9337
R209 0.2261 0.7899
R209 0.2397 0.6738
R209 0.3538 0.2849
R209 0.4190 0.0765
R209 0.4779 0.0228
R210 0.4813 0.0074
R210 0.4093 0.0860
R210 0.3331 0.2895
R210 0.2599 0.5573
R210 0.1908 0.7728
R210 0.1806 0.9271
R211 0.7221 0.0289
R211 0.7300 0.1003
R211 0.5163 0.3093
R211 0.3272 0.5579
R211 0.1987 0.8013
R211 0.1858 0.9422
R212 0.7269 0.0198
R212 0.7079 0.1430
R212 0.4882 0.3069
R212 0.2961 0.6246
R212 0.2019 0.8002
R212 0.1842 0.9470
R213 0.9448 0.9424
R213 0.9858 0.8840
R213 0.9612 0.6759
R213 0.9800 0.3970
R213 0.9777 0.1490
R213 0.9889 0.0636
R214 0.9582 0.9229
R214 0.9647 0.7606
R214 0.9618 0.6678
R214 0.9734 0.3240
R214 0.9794 0.1731
R214 0.9888 0.0573
R215 0.4878 0.0081
R215 0.3779 0.0927
R215 0.3368 0.2928
R215 0.2144 0.6276
R215 0.2169 0.8063
R215 0.1835 0.9337
R216 0.1963 0.9152
R216 0.2121 0.8375
R216 0.2304 0.5414
R216 0.3424 0.2718
R216 0.4024 0.0507
R216 0.4897 0.0171
R217 0.1966 0.9328
R217 0.1326 0.7759
R217 0.2215 0.5526
R217 0.2771 0.2778
R217 0.3748 0.0079
R217 0.4596 0.0112
R218 0.7397 0.0007
R218 0.6909 0.1947
R218 0.5477 0.3257
R218 0.3215 0.5921
R218 0.2397 0.7951
R218 0.1914 0.9229
R219 0.9859 0.3874
R219 0.9638 0.4268
R219 0.9625 0.5817
R219 0.9702 0.7326
R219 0.9599 0.8790
R219 0.9601 0.9211
R220 0.0790 0.0060
R220 0.1072 0.1155
R220 0.1342 0.3039
R220 0.1597 0.5525
R220 0.1873 0.8065
R220 0.1767 0.9309
R221 0.4792 0.0105
R221 0.4036 0.0554
R221 0.3505 0.2787
R221 0.2815 0.5912
R221 0.2083 0.8224
R221 0.1967 0.9361
R222 0.4701 0.0245
R222 0.4039 0.0583
R222 0.3580 0.2770
R222 0.2499 0.5648
R222 0.1937 0.8005
R222 0.1898 0.9202
R223 0.9761 0.9376
R223 0.9645 0.8194
R223 0.8098 0.6954
R223 0.4091 0.7378
R223 0.2616 0.8232
R223 0.2016 0.9136
R224 0.4727 0.0188
R224 0.4255 0.0080
R224 0.3097 0.2590
R224 0.2809 0.5545
R224 0.2045 0.7232
R224 0.1926 0.8386
R225 0.4728 0.0278
R225 0.4064 -0.0211
R225 0.2957 0.3580
R225 0.2718 0.5774
R225 0.1780 0.8044
R225 0.1896 0.9390
R226 0.4817 0.0235
R226 0.4123 0.0821
R226 0.3236 0.2527
R226 0.2822 0.6003
R226 0.2012 0.8718
R226 0.1857 0.9280
R227 0.0146 0.0036
R227 0.0186 0.0547
R227 0.0018 0.1474
R227 0.0114 0.2972
R227 0.0120 0.3951
R227 0.0040 0.4380
R228 0.4768 0.0269
R228 0.3881 0.0751
R228 0.3321 0.2939
R228 0.2844 0.5725
R228 0.2270 0.8499
R228 0.1893 0.9440
R229 0.9536 0.0271
R229 0.9084 0.1230
R229 0.7236 0.3061
R229 0.4414 0.5581
R229 0.2458 0.7284
R229 0.1942 0.9278
R230 0.1170 0.0097
R230 0.1514 0.0338
R230 0.2279 0.2347
R230 0.1767 0.5095
R230 0.1794 0.8130
R230 0.1761 0.9429
R231 0.4796 0.0150
R231 0.4015 0.0564
R231 0.3237 0.2223
R231 0.2569 0.5569
R231 0.2112 0.8358
R231 0.1951 0.9221
R232 0.9734 0.9547
R232 0.9880 0.7954
R232 0.8665 0.6549
R232 0.5938 0.2723
R232 0.4623 0.1390
R232 0.4723 0.0323
R233 0.4860 0.0096
R233 0.4426 0.0845
R233 0.4824 0.2371
R233 0.1675 0.6217
R233 0.2636 0.8092
R233 0.1783 0.8765
R234 0.4722 -0.0038
R234 0.4618 0.1650
R234 0.4442 0.3038
R234 0.2716 0.6934
R234 0.1874 0.7630
R234 0.1778 0.9512
R235 0.1963 0.9390
R235 0.2117 0.7697
R235 0.3360 0.6311
R235 0.6287 0.3537
R235 0.7677 0.1974
R235 0.7822 0.0240
R236 0.1837 0.9240
R236 0.2017 0.8483
R236 0.2406 0.6074
R236 0.3277 0.2940
R236 0.4269 0.0527
R236 0.4771 0.0137
R237 0.4850 0.0088
R237 0.4074 0.1008
R237 0.6755 0.1255
R237 0.8256 0.0383
R237 0.8915 0.0631
R237 0.9888 0.0269
R238 0.4831 0.0111
R238 0.4128 0.0942
R238 0.6728 0.1299
R238 0.8011 0.0628
R238 0.9131 0.0367
R238 0.9830 0.0340
R239 0.4859 0.0072
R239 0.3797 0.1249
R239 0.4902 0.3409
R239 0.7669 0.6270
R239 0.9158 0.8267
R239 0.9659 0.9317
R240 0.4837 0.0096
R240 0.3797 0.0326
R240 0.3045 0.1903
R240 0.2656 0.6060
R240 0.1916 0.7940
R240 0.1871 0.9186
R241 0.7782 0.0055
R241 0.7975 0.0116
R241 0.8474 0.0349
R241 0.9196 0.0499
R241 0.9737 0.0266
R241 0.9840 0.0483
R242 0.7513 0.0096
R242 0.7814 0.0382
R242 0.8077 0.0599
R242 0.9053 0.0336
R242 0.9780 0.0459
R242 0.9836 0.0655
R243 0.7489 0.0088
R243 0.6986 0.1314
R243 0.5427 0.1477
R243 0.3797 0.5548
R243 0.2066 0.7748
R243 0.1791 0.9332
R244 0.4785 0.0099
R244 0.3869 0.0210
R244 0.2521 0.2873
R244 0.2372 0.5951
R244 0.1694 0.8503
R244 0.1907 0.9258
R245 0.4843 0.0094
R245 0.4328 0.0521
R245 0.3897 0.3264
R245 0.2958 0.5509
R245 0.2333 0.7959
R245 0.1859 0.9260
R246 0.4823 0.0120
R246 0.4559 0.0888
R246 0.5630 0.1198
R246 0.6977 0.1949
R246 0.9653 0.0911
R246 0.9756 0.0432
R247 0.7144 0.0076
R247 0.8123 0.2834
R247 0.5663 0.3201
R247 0.2854 0.5228
R247 0.9108 0.0072
R247 0.9527 0.1199
R248 0.1896 0.9383
R248 0.2036 0.8510
R248 0.4281 0.6245
R248 0.7059 0.3863
R248 0.8003 0.0868
R248 0.8214 0.0145
R249 0.1895 0.9391
R249 0.2043 0.8442
R249 0.4504 0.6108
R249 0.7231 0.3588
R249 0.8267 0.0205
R249 0.8074 0.0092
R250 0.4737 0.0182
R250 0.4082 0.0489
R250 0.2990 0.3049
R250 0.2705 0.5542
R250 0.2276 0.8139
R250 0.1863 0.9292
R251 0.4787 0.0164
R251 0.3982 0.1030
R251 0.3559 0.1861
R251 0.2666 0.6129
R251 0.2148 0.8085
R251 0.1946 0.9456
R252 0.4719 -0.0156
R252 0.4049 0.1994
R252 0.8456 0.0299
R252 0.3942 0.5508
R252 0.4140 0.7379
R252 0.4013 0.9570
R253 0.7230 0.0367
R253 0.7241 0.0761
R253 0.5565 0.3848
R253 0.4333 0.5685
R253 0.3825 0.8332
R253 0.4139 0.9419
R254 0.7526 0.0079
R254 0.8406 0.1220
R254 0.6306 0.3553
R254 0.4187 0.5752
R254 0.2112 0.8132
R254 0.1828 0.9308
R255 0.4727 -0.0006
R255 0.4230 0.1182
R255 0.5278 0.1555
R255 0.7959 0.1126
R255 0.9273 0.0574
R255 0.9848 0.0336
R256 0.4817 0.0257
R256 0.4264 0.0388
R256 0.3961 0.2949
R256 0.2408 0.6492
R256 0.1963 0.8263
R256 0.1845 0.9362
R257 0.7375 0.0178
R257 0.6810 0.1785
R257 0.6024 0.2971
R257 0.3593 0.6120
R257 0.2325 0.7854
R257 0.2055 0.9025
R258 0.7335 0.0229
R258 0.6917 0.1483
R258 0.6693 0.2229
R258 0.2761 0.6893
R258 0.2197 0.8610
R258 0.1947 0.9222
R259 0.7409 0.0144
R259 0.7303 0.1220
R259 0.5652 0.3084
R259 0.3536 0.6129
R259 0.1999 0.8012
R259 0.1919 0.9325
R260 0.9880 0.1321
R260 0.9814 0.1938
R260 0.9715 0.3807
R260 0.9641 0.6804
R260 0.9779 0.8484
R260 0.9543 0.9313
R261 0.4213 0.9354
R261 0.4107 0.9135
R261 0.3518 0.8877
R261 0.2795 0.8429
R261 0.1954 0.8932
R261 0.1956 0.9287
R262 0.1873 0.9447
R262 0.1343 0.7307
R262 0.2522 0.4984
R262 0.6270 0.3013
R262 0.7535 0.0578
R262 0.8359 0.0075
R263 0.1984 0.9368
R263 0.2449 0.7982
R263 0.4048 0.5196
R263 0.6959 0.2932
R263 0.9076 -0.0147
R263 0.9218 0.0154
R264 0.1988 0.9363
R264 0.2440 0.7991
R264 0.4049 0.5199
R264 0.7003 0.2862
R264 0.8572 0.0564
R264 0.9363 -0.0053
R265 0.9675 0.0046
R265 0.9124 0.0717
R265 0.8058 0.0980
R265 0.5884 0.1313
R265 0.4665 0.0960
R265 0.4669 0.0051
R266 0.4671 0.0270
R266 0.4864 0.1610
R266 0.6393 0.3091
R266 0.8315 0.6427
R266 0.9366 0.7742
R266 0.9792 0.9364
R267 0.7475 0.0033
R267 0.7239 0.1650
R267 0.5394 0.2456
R267 0.2926 0.5850
R267 0.2090 0.7960
R267 0.1963 0.9323
R268 0.4907 0.0068
R268 0.3996 0.0633
R268 0.3332 0.2455
R268 0.2278 0.6009
R268 0.1822 0.8359
R268 0.1873 0.9346
R269 0.9717 0.9365
R269 0.9026 0.8023
R269 0.7177 0.8063
R269 0.4917 0.8290
R269 0.2426 0.8208
R269 0.2007 0.9331
R270 0.9900 0.9446
R270 0.8805 0.7840
R270 0.6887 0.8267
R270 0.4588 0.8146
R270 0.2409 0.8342
R270 0.1998 0.9312
R271 0.1904 0.9201
R271 0.2040 0.7525
R271 0.2898 0.4417
R271 0.5858 0.2573
R271 0.7891 0.0361
R271 0.8169 0.0031
R272 0.9903 0.1150
R272 0.9447 0.1099
R272 0.8447 0.1921
R272 0.6627 0.1299
R272 0.5802 0.1800
R272 0.4877 0.0501
R273 0.4812 0.0084
R273 0.3653 -0.0174
R273 0.2954 0.1595
R273 0.1694 0.5796
R273 0.1908 0.7830
R273 0.1794 0.9337
R274 0.4830 0.0096
R274 0.3973 0.0771
R274 0.3476 0.2621
R274 0.2876 0.6006
R274 0.2063 0.8874
R274 0.1785 0.9272
R275 0.9939 -0.0075
R275 0.8563 0.1793
R275 0.6773 0.4243
R275 0.4686 0.6175
R275 0.2476 0.8812
R275 0.1713 0.9242
R276 0.9477 0.0409
R276 0.8166 0.1443
R276 0.6770 0.3625
R276 0.4227 0.6043
R276 0.2483 0.8375
R276 0.1762 0.9324
R277 0.4856 0.0077
R277 0.3964 0.0986
R277 0.3329 0.2739
R277 0.2776 0.6075
R277 0.1916 0.8330
R277 0.1888 0.9203
R278 0.7371 0.0191
R278 0.7349 0.1627
R278 0.6189 0.2487
R278 0.3110 0.6693
R278 0.2402 0.7094
R278 0.1792 0.9285
R279 0.9476 0.0011
R279 0.8660 0.0856
R279 0.6143 0.3177
R279 0.3230 0.6478
R279 0.2060 0.8554
R279 0.1772 0.9397
R280 0.4861 0.0212
R280 0.4151 0.0101
R280 0.3385 0.3032
R280 0.2462 0.5574
R280 0.2015 0.8483
R280 0.1822 0.9352
R281 0.1975 0.9286
R281 0.2425 0.7663
R281 0.4337 0.5229
R281 0.7803 0.2179
R281 0.8356 -0.0290
R281 0.9665 0.0248
R282 0.4279 -0.0023
R282 0.3396 0.0878
R282 0.2973 0.2579
R282 0.2462 0.6468
R282 0.1903 0.7863
R282 0.1790 0.9269
R283 0.4830 0.0274
R283 0.4156 0.0888
R283 0.3569 0.3292
R283 0.3229 0.5899
R283 0.2449 0.8438
R283 0.1883 0.9124
R284 0.4745 0.0105
R284 0.4413 0.1019
R284 0.3911 0.2639
R284 0.2733 0.5740
R284 0.1973 0.7965
R284 0.1762 0.9292
R285 0.9744 0.9501
R285 0.9059 0.7633
R285 0.7173 0.6039
R285 0.4465 0.3540
R285 0.3377 0.1268
R285 0.2693 0.0179
R286 0.9628 0.9470
R286 0.9166 0.8075
R286 0.6951 0.7552
R286 0.4829 0.6998
R286 0.1790 0.8163
R286 0.1917 0.9370
R287 0.4792 0.0057
R287 0.3915 0.0853
R287 0.3330 0.3078
R287 0.2345 0.6326
R287 0.1852 0.8427
R287 0.1858 0.9314
R288 0.9395 0.0050
R288 0.8855 0.1793
R288 0.6794 0.5387
R288 0.5249 1.1014
R288 0.3525 0.6991
R288 0.1521 0.9546
R289 0.4918 0.0052
R289 0.3744 0.0319
R289 0.3179 0.2378
R289 0.2367 0.6540
R289 0.1825 0.8221
R289 0.1763 0.9283
R290 0.4752 0.0303
R290 0.4635 0.0995
R290 0.5192 0.2113
R290 0.8003 0.1687
R290 0.9629 0.0385
R290 0.9866 0.0401
R291 0.4815 0.0843
R291 0.4999 0.1732
R291 0.6523 0.1403
R291 0.8016 0.1375
R291 0.9977 -0.0080
R291 0.9840 0.0472
R292 0.4799 0.0286
R292 0.4091 0.0291
R292 0.3354 0.2970
R292 0.2220 0.5788
R292 0.2152 0.7821
R292 0.1971 0.9166
R293 0.9704 0.9490
R293 0.9993 0.8060
R293 0.7740 0.5919
R293 0.4685 0.3446
R293 0.3025 0.1076
R293 0.2220 0.0023
R294 0.7444 0.0048
R294 0.7296 0.1166
R294 0.5448 0.3299
R294 0.3447 0.6124
R294 0.2335 0.7776
R294 0.1812 0.9361
R295 0.4201 0.0050
R295 0.4897 0.0963
R295 0.6942 0.1633
R295 0.8725 0.5910
R295 0.9581 0.7737
R295 0.9669 0.9275
R296 0.4776 0.0350
R296 0.4131 0.0394
R296 0.3257 0.2967
R296 0.2384 0.5934
R296 0.2122 0.7885
R296 0.1916 0.9169
R297 0.4279 0.0768
R297 0.3964 0.1787
R297 0.3387 0.3446
R297 0.2745 0.6617
R297 0.2188 0.8363
R297 0.1920 0.9330
R298 0.4672 0.0054
R298 0.3381 0.0794
R298 0.2737 0.3224
R298 0.2243 0.5711
R298 0.1586 0.8061
R298 0.1777 0.9244
R299 0.4922 0.0148
R299 0.3764 0.0033
R299 0.2980 0.2244
R299 0.3537 0.5722
R299 0.1985 0.8028
R299 0.1812 0.9061
R300 0.4777 0.0134
R300 0.4061 0.0133
R300 0.3249 0.2379
R300 0.2576 0.5565
R300 0.2014 0.8135
R300 0.1900 0.9339
R301 0.4799 0.0079
R301 0.3875 0.0887
R301 0.3636 0.2362
R301 0.2811 0.5986
R301 0.2150 0.8171
R301 0.1921 0.9196
R302 0.1956 0.9325
R302 0.1963 0.8864
R302 0.2716 0.8572
R302 0.3580 0.8853
R302 0.4383 0.9330
R302 0.4197 0.9428
R303 0.1977 0.9336
R303 0.1849 0.8777
R303 0.3078 0.8720
R303 0.3029 0.8535
R303 0.4375 0.9219
R303 0.4211 0.9454
R304 0.1053 0.0242
R304 0.1267 0.1272
R304 0.1397 0.3076
R304 0.2201 0.6742
R304 0.2430 0.8218
R304 0.1893 0.9161
R305 0.4736 -0.0012
R305 0.3577 0.0900
R305 0.2840 0.2729
R305 0.1958 0.5941
R305 0.1911 0.8255
R305 0.1832 0.9281
R306 0.4248 0.9460
R306 0.4649 0.8332
R306 0.5682 0.8165
R306 0.7861 0.8485
R306 0.9033 0.8877
R306 0.9478 0.9253
R307 0.1869 0.9411
R307 0.2111 0.8396
R307 0.1883 0.5492
R307 0.2641 0.2316
R307 0.3854 0.0694
R307 0.4624 0.0075
R308 0.9815 0.9591
R308 0.9558 0.7647
R308 0.6966 0.6054
R308 0.4793 0.4297
R308 0.2541 0.1452
R308 0.2142 0.0213
R309 0.4904 0.0230
R309 0.3554 0.0763
R309 0.7025 0.5399
R309 0.8563 0.3007
R309 0.4262 0.1042
R309 0.4321 0.0218
R310 0.7488 0.0111
R310 0.7637 0.0255
R310 0.8292 0.0307
R310 0.9093 0.0516
R310 0.9539 0.0372
R310 0.9837 0.0444
R311 0.4703 0.0197
R311 0.4265 0.1070
R311 0.3656 0.3204
R311 0.2618 0.6636
R311 0.2237 0.7967
R311 0.1809 0.9361
R312 0.4799 0.0015
R312 0.3992 0.0720
R312 0.5985 0.1788
R312 0.7964 0.0946
R312 0.9482 0.0427
R312 0.9837 0.0404
R313 0.4220 0.0096
R313 0.4881 0.0731
R313 0.6451 0.2474
R313 0.8708 0.5588
R313 0.9537 0.8372
R313 0.9533 0.9336
R314 0.4743 0.0036
R314 0.4578 0.0915
R314 0.5745 0.1389
R314 0.8142 0.0350
R314 0.9275 0.0049
R314 0.9820 0.0162
R315 0.9484 0.9336
R315 0.9297 0.8694
R315 0.8072 0.8133
R315 0.5894 0.8088
R315 0.4279 0.8560
R315 0.4347 0.9448
R316 0.1620 0.0103
R316 0.2114 0.0505
R316 0.1797 0.3246
R316 0.1699 0.6094
R316 0.1915 0.8227
R316 0.1812 0.9169
R317 0.4817 0.0109
R317 0.4162 0.0539
R317 0.3516 0.4099
R317 0.2744 0.5461
R317 0.1987 0.8456
R317 0.1847 0.9168
R318 0.3383 0.9963
R318 0.7596 0.5370
R318 -0.0262 0.2767
R318 1.4178 -0.0475
R318 0.0964 0.7601
R318 0.2559 0.8929
R319 0.4818 0.0270
R319 0.4152 0.0001
R319 0.3039 0.3504
R319 0.2646 0.5418
R319 0.1917 0.9270
R319 0.1937 0.9310
R320 0.4827 0.0202
R320 0.4092 0.0217
R320 0.3046 0.3322
R320 0.2518 0.6212
R320 0.2057 0.8372
R320 0.1929 0.9303
R321 0.0763 0.0329
R321 0.0987 0.1495
R321 0.0968 0.4293
R321 0.1407 0.5994
R321 0.1890 0.8564
R321 0.1793 0.9347
R322 0.4796 0.0008
R322 0.4248 0.1036
R322 0.5907 0.2134
R322 0.7865 0.1021
R322 0.9367 0.0560
R322 0.9910 0.0486
R323 0.9696 0.9399
R323 0.9713 0.7719
R323 0.7758 0.6177
R323 0.5090 0.3899
R323 0.3749 0.1655
R323 0.3550 0.0102
R324 0.2988 0.0377
R324 0.4282 -0.0493
R324 1.2505 0.6086
R324 0.3633 1.0952
R324 0.0520 0.2065
R324 0.0717 0.0251
R325 0.4779 0.0030
R325 0.4144 0.0798
R325 0.3257 0.2867
R325 0.2502 0.5615
R325 0.1831 0.8669
R325 0.1865 0.9367
R326 0.4838 0.0261
R326 0.4060 0.0254
R326 0.3102 0.2992
R326 0.2349 0.6088
R326 0.1893 0.8262
R326 0.1808 0.9399
R327 0.4689 0.0078
R327 0.5050 0.1466
R327 0.4538 0.3515
R327 0.2897 0.5941
R327 0.2291 0.7709
R327 0.1854 0.9242
R328 0.4956 0.0506
R328 0.3945 0.0732
R328 1.3466 0.6589
R328 0.2336 0.9479
R328 0.7625 0.6589
R328 1.0029 0.9951
R329 0.4802 0.0097
R329 0.4285 0.0970
R329 0.6308 0.2165
R329 0.7854 0.0752
R329 0.9151 0.0694
R329 0.9789 0.0344
R330 0.1938 0.9297
R330 0.2246 0.8030
R330 0.3031 0.5936
R330 0.3356 0.2580
R330 0.4461 0.0226
R330 0.4857 0.0269
R331 0.1981 0.9092
R331 0.2061 0.8770
R331 0.3132 0.5658
R331 0.3366 0.3071
R331 0.4212 0.0739
R331 0.4832 0.0319
R332 0.4844 0.0193
R332 0.4143 0.0436
R332 0.3286 0.3507
R332 0.2386 0.5758
R332 0.1923 0.8452
R332 0.1943 0.9313
R333 0.4878 0.0192
R333 0.4057 0.0800
R333 0.3487 0.3534
R333 0.2490 0.5600
R333 0.1980 0.8344
R333 0.1898 0.9230
R334 0.4887 0.0052
R334 0.4024 0.1313
R334 0.3408 0.3195
R334 0.2419 0.5854
R334 0.1847 0.8662
R334 0.1790 0.9409
R335 0.4785 0.0055
R335 0.4151 0.0857
R335 0.5907 0.1575
R335 0.7166 0.0675
R335 0.9344 -0.0195
R335 0.9856 0.0259
R336 0.9835 0.1055
R336 0.9246 0.1361
R336 0.7800 0.1781
R336 0.5463 0.2213
R336 0.4015 0.1141
R336 0.4344 0.0003
R337 0.9788 0.1144
R337 0.9699 0.0792
R337 0.8391 0.1754
R337 0.6130 0.1481
R337 0.4394 0.0733
R337 0.4809 0.0244
R338 0.1046 0.0003
R338 0.1487 0.0924
R338 0.1801 0.3126
R338 0.1635 0.6086
R338 0.1885 0.8342
R338 0.1795 0.9286
R339 0.3302 0.0112
R339 0.3867 0.0242
R339 0.4704 0.0948
R339 0.6447 0.1140
R339 0.7433 0.0854
R339 0.7923 0.0725
R340 0.4260 0.9553
R340 0.4195 0.8867
R340 0.3250 0.8461
R340 0.2548 0.8014
R340 0.2015 0.8917
R340 0.1858 0.9267
R341 0.9568 0.9485
R341 1.0212 0.8088
R341 0.8462 0.5734
R341 0.6158 0.2731
R341 0.4902 0.1106
R341 0.4119 0.0087
R342 0.4870 0.0076
R342 0.4227 0.0868
R342 0.5498 0.1630
R342 0.6697 0.1302
R342 0.7669 0.1017
R342 0.8340 0.0960
R343 0.1915 0.9292
R343 0.2328 0.8824
R343 0.2584 0.8331
R343 0.3630 0.8764
R343 0.4288 0.9334
R343 0.4139 0.9363
R344 0.4303 0.9432
R344 0.4215 0.8182
R344 0.3457 0.6192
R344 0.2045 0.2284
R344 0.1808 0.1160
R344 0.1332 0.0147
R345 0.4303 0.9433
R345 0.4197 0.8089
R345 0.3369 0.5907
R345 0.2188 0.2711
R345 0.1783 0.1058
R345 0.1347 0.0200
R346 0.4222 -0.0117
R346 0.4911 0.1149
R346 0.6164 0.2576
R346 0.8405 0.6162
R346 0.9040 0.8383
R346 0.9712 0.9367
R347 0.4896 0.0141
R347 0.4309 0.0258
R347 0.4937 0.1705
R347 0.6577 0.1243
R347 0.7214 0.1198
R347 0.7904 0.0916
R348 0.4842 0.0160
R348 0.4318 0.0324
R348 0.4978 0.1604
R348 0.6463 0.1359
R348 0.7501 0.1182
R348 0.7873 0.1021
R349 0.4832 0.0127
R349 0.4295 0.0570
R349 0.5093 0.1461
R349 0.6767 0.1283
R349 0.7771 0.0881
R349 0.8324 0.0793
R350 0.9805 0.9277
R350 0.9256 0.7696
R350 0.6890 0.7313
R350 0.4435 0.3773
R350 0.2397 0.2009
R350 0.2500 -0.0035
R351 0.4814 0.0260
R351 0.4269 0.1470
R351 0.7162 0.0926
R351 0.6098 0.1280
R351 0.4336 0.0761
R351 0.3992 0.0144
R352 0.4286 0.0063
R352 0.4648 0.0962
R352 0.7550 0.1963
R352 0.8763 0.5616
R352 0.9631 0.8113
R352 0.9706 0.9277
R353 0.9536 0.9481
R353 1.0043 0.8804
R353 0.9715 0.7432
R353 0.9829 0.5783
R353 0.9882 0.3897
R353 0.9837 0.3435
R354 0.4762 0.0292
R354 0.4600 0.0750
R354 0.4863 0.1391
R354 0.6800 0.1402
R354 0.7403 0.1008
R354 0.7924 0.0856
R355 0.3588 0.0124
R355 0.4293 0.0024
R355 0.4975 0.2584
R355 0.7701 0.2601
R355 0.8878 0.1554
R355 0.9424 0.1213
R356 0.4803 0.0041
R356 0.4107 0.0745
R356 0.5480 0.2016
R356 0.6937 0.1275
R356 0.7987 0.1013
R356 0.8522 0.0820
R357 0.7472 0.0178
R357 0.7024 0.1735
R357 0.5530 0.2807
R357 0.3256 0.4674
R357 0.1956 0.6622
R357 0.1590 0.7326
R358 0.4839 0.0031
R358 0.4435 0.1314
R358 0.6053 0.1523
R358 0.6642 0.1234
R358 0.7840 0.0892
R358 0.8321 0.0717
R359 0.1585 0.7576
