1950,LOVE,30.1,-83.1
1951,ABLE,28.0,-64.6
1951,ABLE,30.0,-66.5
1951,ABLE,30.8,-67.1
1951,ABLE,31.4,-68.5
1951,ABLE,31.9,-70.8
1951,ABLE,31.8,-73.2
1951,ABLE,31.0,-75.3
1951,ABLE,30.1,-77.1
1951,ABLE,29.4,-78.2
1951,ABLE,28.7,-78.6
1951,ABLE,28.0,-78.8
1951,ABLE,27.3,-78.7
1951,ABLE,26.9,-78.2
1951,ABLE,27.0,-77.7
1951,ABLE,27.2,-77.3
1951,ABLE,27.4,-77.0
1951,ABLE,27.7,-76.7
1951,ABLE,28.1,-76.3
1951,ABLE,28.8,-76.0
1951,ABLE,29.7,-75.8
1951,ABLE,30.6,-75.6
1951,ABLE,31.5,-75.4
1951,ABLE,32.4,-75.3
1951,ABLE,33.2,-75.2
1951,ABLE,34.4,-74.7
1951,ABLE,35.5,-74.2
1951,ABLE,35.9,-73.6
1951,ABLE,36.2,-73.0
1951,ABLE,36.5,-72.2
1951,ABLE,36.6,-71.2
1951,ABLE,36.6,-70.2
1951,ABLE,36.5,-69.0
1951,ABLE,36.4,-67.0
1951,ABLE,36.5,-65.0
1951,ABLE,37.1,-63.6
1951,ABLE,37.9,-62.3
1951,ABLE,38.7,-61.2
1951,ABLE,39.5,-60.0
1951,ABLE,40.1,-59.2
1951,BAKER,21.0,-52.0
1951,BAKER,22.0,-54.3
1951,BAKER,22.7,-55.4
1951,BAKER,23.7,-56.5
1951,BAKER,24.9,-57.5
1951,BAKER,26.2,-58.5
1951,BAKER,27.4,-59.3
1951,BAKER,28.6,-60.0
1951,BAKER,29.9,-60.5
1951,BAKER,31.3,-60.8
1951,BAKER,32.8,-61.0
1951,BAKER,34.3,-61.0
1951,BAKER,35.4,-60.9
1951,BAKER,36.2,-60.8
1951,BAKER,39.0,-59.0
1951,CHARLIE,12.2,-45.7
1951,CHARLIE,12.3,-46.2
1951,CHARLIE,12.4,-46.8
1951,CHARLIE,12.6,-47.5
1951,CHARLIE,12.8,-48.4
1951,CHARLIE,13.0,-49.2
1951,CHARLIE,13.2,-49.9
1951,CHARLIE,13.4,-50.6
1951,CHARLIE,13.6,-51.3
1951,CHARLIE,13.8,-52.2
1951,CHARLIE,14.0,-53.5
1951,CHARLIE,14.3,-55.3
1951,CHARLIE,14.6,-57.2
